id_strage,titolo_strage,grande_strage,localita,geolocalizzazione,id_comune,datainizio,datafine,vittimetot,vittimeutot,vittimeubambini,vittimeuragazzi,vittimeuadulti,vittimeuanziani,vittimeusenzainfo,vittimedtot,vittimedbambine,vittimedragazze,vittimedadulte,vittimedanziane,vittimedsenzainfo,vittimeignote,matrice_strage,uccisioni,id_regione,regione,lat,lng
3310,MONTEMARCIANO TERRANUOVA BRACCIOLINI 24.07.1944,0.0,Montemarciano,Montemarciano,4477,1944-07-24,1944-07-24,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.586013,11.6090227
3311,"Correggio, 16.03.1945",,Correggio,Correggio,3874,1945-03-16,,1,1.0,,,1.0,,,,,,,,,,Nazifascista,fucilazione,8.0,Emilia-Romagna,44.7708574,10.7819083
3312,MONTEMIGNAIO 04.09.1944,0.0,Montemignaio,Montemignaio,4464,1944-09-04,1944-09-04,2,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,9.0,Toscana,43.7437094,11.6268182
3313,"Ponte Nuovo di Santa Croce, Carpi, 16-17.03.1945",,"Ponte Nuovo, Santa Croce","Ponte Nuovo, Carpi",3904,1945-03-16,1945-03-17,3,3.0,,,3.0,,,,,,,,,,Nazifascista,fucilazione,8.0,Emilia-Romagna,44.7668267,10.8227202
3314,"Limidi, Soliera, 23.03.1945",,Limidi,Limidi,3943,1945-03-23,,1,1.0,,,1.0,,,,,,,,,,Nazifascista,fucilazione,8.0,Emilia-Romagna,44.7628419,10.9216194
3315,"Limidi, Soliera, 25.03.1945",,Limidi,Limidi,3943,1945-03-25,,5,5.0,,,5.0,,,,,,,,,,Nazifascista,fucilazione,8.0,Emilia-Romagna,44.7628419,10.9216194
3316,"Carbonara, 28.4.1945",,Carbonara,Carbonara,3509,1945-04-28,1945-04-28,2,2.0,,,2.0,,,,,,,,,,Nazista,pugnalata,5.0,Veneto,45.3620789,11.6368257
3317,"Novi di Modena, 29.03.1945",,Novi di Modena,Novi di Modena,3927,1945-03-29,,6,6.0,,,6.0,,,,,,,,,,Nazifascista,fucilazione,8.0,Emilia-Romagna,44.8921534,10.8980348
3318,MONTEMIGNAIO 20.06.1944,0.0,Montemignaio,Montemignaio,4464,1944-06-20,1944-06-20,11,11.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,9.0,Toscana,43.7437094,11.6268182
3319,"San Giovanni di Concordia, Concordia sulla Secchia, 29.03.1945",,San Giovanni di Concordia,"San Giovanni Battista, Concordia Sulla Secchia, Provincia di Modena, Emilia-Romagna",3909,1945-03-29,,1,1.0,,,1.0,,,,,,,,,,Nazifascista,fucilazione,8.0,Emilia-Romagna,44.9090909,10.980263
3320,"Carpi, 29.03.1945",,Carpi,Carpi,3904,1945-03-29,,1,1.0,,,1.0,,,,,,,,,,Nazifascista,fucilazione,8.0,Emilia-Romagna,44.7838779,10.8796629
3321,"Carrara Santo Stefano, 19-12-1944",0.0,Carrara Santo Stefano,Carrara Santo Stefano,3544,1944-12-19,1944-12-19,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,uccisione con armi da fuoco,5.0,Veneto,45.2884484,11.822114
3322,"Carrara Santo Stefano, 26.4.1945",,Carrara Santo Stefano,Carrara Santo Stefano,3544,1945-04-26,1945-04-26,1,1.0,,,,1.0,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.2884484,11.822114
3323,"CIMITERO COMUNALE, CEREA, 13.09.1943",,Cimitero comunale,Cimitero comunale,3040,1943-09-13,1943-09-13,1,1.0,,,1.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.1677206,11.1879735
3324,"Casale di Scodosia, 14.9.1944",0.0,Casale di Scodosia,Casale di Scodosia,3465,1944-09-14,1944-09-14,3,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,5.0,Veneto,45.1885604,11.4644042
3325,"Casale di Scodosia, 23.3.1945",0.0,Casale di Scodosia,Casale di Scodosia,3465,1945-03-23,1945-03-23,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,uccisione con armi da fuoco,5.0,Veneto,45.1885604,11.4644042
3326,"Casale di Scodosia, 25.9.1944",0.0,Casale di Scodosia,Casale di Scodosia,3465,1944-09-25,1944-09-25,2,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,fucilazione,5.0,Veneto,45.1885604,11.4644042
3327,"Casalserugo, 27.4.1945",,Casalserugo,Casalserugo,3466,1945-04-27,1945-04-27,2,2.0,,,1.0,1.0,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.3159813,11.9137469
3328,"SAN ZENO, CEREA, 25.04.1945",,San Zeno,San Zeno,3040,1945-04-25,1945-04-25,6,6.0,,,6.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.204826,11.2026345
3329,"Castelbaldo, 16.10.1944",0.0,Castelbaldo,Castelbaldo,3467,1944-10-16,1944-10-16,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,fucilazione,5.0,Veneto,45.1249032,11.4563324
3330,"FERRAZZE, SAN MARTINO BUON ALBERGO, 26.04.1945",,Ferrazze,Ferrazze,3088,1945-04-26,1945-04-26,29,29.0,,1.0,5.0,1.0,18.0,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.4440389,11.0785421
3331,"Castelbaldo, 25.4.1945",,Castelbaldo,Castelbaldo,3467,1945-04-25,1945-04-25,1,1.0,,1.0,,,,,,,,,,,Nazista,fucilazione,5.0,Veneto,45.1249032,11.4563324
3332,MONTEMIGNAIO 25-26.08.1944,0.0,Montemignaio,Montemignaio,4464,1944-08-25,1944-08-26,19,9.0,3.0,2.0,2.0,2.0,0.0,10.0,0.0,2.0,7.0,1.0,0.0,0.0,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.7437094,11.6268182
3333,"Panzano, Campogalliano, 29.03.1945",,"Panzano, Campogalliano","Panzano, Campogalliano",3902,1945-03-29,,1,1.0,,,1.0,,,,,,,,,,Nazifascista,fucilazione,8.0,Emilia-Romagna,44.7253761,10.8387133
3334,MONTERANO BADIA TEDALDA 04.06.1944,0.0,Monterano,Monterano,4445,1944-06-04,1944-06-04,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,9.0,Toscana,43.7070297,12.1845078
3335,"GAZZO VERONESE, 24.04.1945",,Gazzo Veronese,Gazzo Veronese,3052,1945-04-24,1945-04-24,1,1.0,,,1.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.1428,11.076074
3336,MONTERCHI 24.07.1944,,Monterchi,Monterchi,4465,1944-07-24,1944-07-24,1,1.0,,,,,1.0,,,,,,,,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.4831757,12.1131809
3337,MONTERONE SESTINO 16.07.1944,0.0,Monterone,Monterone,4474,1944-07-16,1944-07-16,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,9.0,Toscana,43.7100815,12.3524727
3338,"CAZZANO DI TRAMIGNA,28-29.07.1944",,Cazzano di Tramigna,Cazzano di Tramigna,3039,1944-07-28,1944-07-29,1,,,,,,,1.0,,,1.0,,,,Fascista,fucilazione,5.0,Veneto,45.4738251,11.2029065
3339,MONTEVARCHI 03.06.1944,0.0,Montevarchi,Montevarchi,4467,1944-06-03,1944-06-03,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,uccisione con armi da fuoco,9.0,Toscana,43.530781,11.5639528
3340,"LEGNAGO, 26.04.1945",,Legnago,Legnago,3059,1945-04-26,1945-04-26,1,1.0,,,,1.0,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.1935965,11.303213
3341,"LEGNAGO, 31.10-01.11.1944",,Legnago,Legnago,3059,1944-10-31,1944-11-01,3,3.0,,,3.0,,,,,,,,,,Fascista,uccisione con armi da fuoco,5.0,Veneto,45.1935965,11.303213
3342,MONTEVARCHI 10.07.1944,0.0,Montevarchi,Montevarchi,4467,1944-07-10,1944-07-10,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.530781,11.5639528
3343,MONTEVARCHI 16.07.1944,0.0,Montevarchi,Montevarchi,4467,1944-07-16,1944-07-16,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.530781,11.5639528
3344,"VALLI MERIDIONALI, LEGNAGO, 22.07.1944",0.0,Valli a sud di Legnago,Valli a sud di Legnago,3059,1944-07-22,1944-07-22,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,uccisione con armi da fuoco,5.0,Veneto,45.1935965,11.303213
3345,"GIAZZA, SELVA DI PROGNO, 27.04.1945",,Giazza,Giazza,3095,1945-04-27,1945-04-27,2,2.0,,,2.0,,,,,,,,,,Nazista,fucilazione,5.0,Veneto,45.6542889,11.1252731
3346,MONTEVARCHI 17.06.1944,,Montevarchi,Montevarchi,4467,1944-06-17,1944-06-17,1,1.0,,,,1.0,,,,,,,,,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.530781,11.5639528
3347,"Cortile, Carpi, 1-2.12.1944",0.0,Cortile,"Cortile, Carpi",3904,1944-12-01,1944-12-02,12,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,fucilazione,8.0,Emilia-Romagna,44.7838779,10.8796629
3348,MONTEVARCHI 17.07.1944,,Montevarchi,Montevarchi,4467,1944-07-17,1944-07-17,1,1.0,,,1.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.530781,11.5639528
3349,"San Marino, Carpi, 02.12.1944",,San Marino di Carpi,San Marino di Carpi,3904,1944-12-02,,5,5.0,,,5.0,,,,,,,,,,Nazifascista,fucilazione,8.0,Emilia-Romagna,44.8053455,10.9272127
3350,"BARCO, LAVAGNO, 26.04.1945",,Barco,Barco,3057,1945-04-26,1945-04-26,1,,,,,,,1.0,,,1.0,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.442891,11.125572
3351,MONTEVARCHI 18.06.1944,,Montevarchi,Montevarchi,4467,1944-06-18,1944-06-18,2,2.0,,,1.0,,1.0,,,,,,,,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.530781,11.5639528
3352,MONTEVARCHI 18.07.1944,,Montevarchi,Montevarchi,4467,1944-07-18,1944-07-18,1,1.0,,,1.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.530781,11.5639528
3353,"Fossoli, Carpi, 02.12.1944",,Fossoli,Fossoli,3904,1944-12-02,,1,1.0,,,1.0,,,,,,,,,,Nazifascista,fucilazione,8.0,Emilia-Romagna,44.8221033,10.8912659
3354,MONTEVARCHI Cherici 16.07.1944,,Montevarchi,Montevarchi,4467,1944-07-16,1944-07-16,1,1.0,,,,1.0,,,,,,,,,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.530781,11.5639528
3355,"SAN BORTOLO, SELVA DI PROGNO, 08.07.1944",12.0,San Bortolo delle Montagne,San Bortolo delle Montagne,3095,1944-07-08,1944-07-08,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.6079048,11.1795577
3356,MONTICELLO MONTEVARCHI 14.06.1944,0.0,Monticello,Monticello,4467,1944-06-14,1944-06-14,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.530781,11.5639528
3357,"Cibeno, Carpi, 02.12.1944",,Cibeno,"Cibeno, Carpi",3904,1944-12-02,,2,2.0,,,2.0,,,,,,,,,,Nazifascista,fucilazione,8.0,Emilia-Romagna,44.7838779,10.8796629
3358,"SAN BORTOLO, SELVA DI PROGNO, 16.03.1944",,Bortolo delle montagne,Bortolo delle montagne,3095,1944-03-16,1944-03-16,2,2.0,,,2.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.6079048,11.1795577
3359,"SAN GIOVANNI LUPATOTO, 16-18.01.1945",0.0,San Giovanni Lupatoto,San Giovanni Lupatoto,3086,1945-01-16,1945-01-18,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,uccisione con armi da fuoco,5.0,Veneto,45.3823658,11.0444905
3360,"CORTE OLMO, SALIZZOLE, 24.04.1945",,Corte Olmo,Corte Olmo,3083,1945-04-24,1945-04-24,2,2.0,,,2.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.1815289,11.0500973
3361,"CORTE OLMO, SALIZZOLE, 24.04.1945",,Corte Olmo,Corte Olmo,3083,1945-04-24,1945-04-24,2,2.0,,,2.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.1815289,11.0500973
3362,SAN GIOVANNI ILARIONE E MONTECCHIA DI CROSARA. 01-03.09.1944,0.0,San Giovanni Ilarione e Montecchia di Crosara,San Giovanni Ilarione e Montecchia di Crosara,3085,1944-09-01,1944-09-03,8,4.0,0.0,0.0,3.0,1.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,Nazista,"fucilazione,incendio,uccisione con armi da fuoco",5.0,Veneto,45.4870109,11.2531512
3363,MORUCCIO SESTINO 27.07.1944,0.0,Moruccio,Moruccio,4474,1944-07-27,1944-07-27,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,9.0,Toscana,43.7076205,12.2952085
3364,"PALÙ, 05-06.11.1943",0.0,Palù,Palù,3071,1943-11-05,1943-11-06,5,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,5.0,Veneto,45.325791,11.1531668
3365,MULIN DEL DIAVOLO BUCINE 03.07.1944,0.0,Mulin del Diavolo,Mulin del Diavolo,4447,1944-07-03,1944-07-03,2,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.4780645,11.6148932
3366,MULINACCIO AREZZO 06.07.1944,0.0,Mulinaccio,Mulinaccio,4444,1944-07-06,1944-07-06,15,15.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,9.0,Toscana,43.4789918,11.862706
3367,OCIANO BUCINE 04.07.1944,0.0,Ociano,Ociano,4447,1944-07-04,1944-07-04,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,9.0,Toscana,43.4780645,11.6148932
3368,ORTIGNANO RAGGIOLO 08.03.1944,,Ortignano Raggiolo,Ortignano Raggiolo,4468,1944-03-08,1944-03-08,1,,,,,,,1.0,,,1.0,,,,Fascista,INDEFINITA,9.0,Toscana,43.6817067,11.7526102
3369,PARADISO-PRATI ALTI SANSEPOLCRO 17-18.08.1944,0.0,Paradiso-Prati Alti,Paradiso-Prati Alti,4473,1944-08-17,1944-08-18,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,INDEFINITA,9.0,Toscana,43.5726206,12.1382607
3370,ORENACCIO LORO CIUFFENNA 06.07.1944,0.0,Orenaccio,Orenaccio,4461,1944-07-06,1944-07-06,32,32.0,0.0,0.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,9.0,Toscana,43.5927689,11.6319048
3371,"SANTO STEFANO DI ZIMELLA, 26.04.1945",,Santo Stefano di Zimella,Santo Stefano di Zimella,3113,1945-04-26,1945-04-26,2,2.0,,,2.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.3340547,11.3768775
3372,PALAZZO DEL PERO AREZZO 24.06.1944,0.0,Palazzo del Pero,Palazzo del Pero,4444,1944-06-24,1944-06-24,10,10.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,9.0,Toscana,43.4215913,11.9740819
3373,"SANTO STEFANO DI ZIMELLA, 25.04.1945",,Santo Stefano di Zimella,Santo Stefano di Zimella,3113,1945-04-25,1945-04-25,1,1.0,,,1.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.3340547,11.3768775
3374,"MONTORIO VERONESE, VERONA, 06.04.1945",0.0,Montorio Veronese,Montorio Veronese,3106,1945-04-26,1945-04-26,12,9.0,0.0,0.0,8.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.4309869,11.0695176
3375,"SELVA DI PROGNO, 08-14.07.1944",12.0,Selva di Progno,Selva di Progno,3095,1944-07-08,1944-07-15,3,3.0,,,2.0,1.0,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.6110792,11.1390203
3376,"VERONA, 11-12.07.1944",,Verona,Verona,3106,1944-07-11,1944-07-12,1,1.0,,,1.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.4383842,10.9916215
3377,"VERONA, 02.12.1944",0.0,Verona,Verona,3106,1944-12-02,1944-12-02,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.4383842,10.9916215
3378,"VERONA, 08.05.1944",,Verona,Verona,3106,1944-05-08,1944-05-08,2,2.0,,,2.0,,,,,,,,,,Fascista,fucilazione,5.0,Veneto,45.4383842,10.9916215
3379,PARTINA E MOSCAIO BIBBIENA 13.04.1944,0.0,"Partina, Moscaio","Partina, Moscaio",4446,1944-04-13,1944-04-13,30,30.0,0.0,0.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,"fucilazione,incendio,uccisione con armi da fuoco",9.0,Toscana,43.7120819,11.8270689
3380,"EPISODIO DI VERONA, 24.04.1945",0.0,Verona,Verona,3106,1945-04-24,1945-04-24,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.4383842,10.9916215
3381,"Castelbaldo, 26.7.1944",0.0,Castelbaldo,Castelbaldo,3467,1944-07-26,1944-07-26,13,11.0,0.0,1.0,9.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Nazifascista,"fucilazione,uccisione con armi da fuoco",5.0,Veneto,45.1249032,11.4563324
3382,"SOAVE, 29.11.1944",0.0,Soave,Soave,3096,1944-11-29,1944-11-29,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,INDEFINITA,5.0,Veneto,45.4197907,11.2481339
3383,"SOAVE, 08.12.1944",0.0,Soave,Soave,3096,1944-12-08,1944-12-08,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,5.0,Veneto,45.4197907,11.2481339
3384,PAZIENZA LATERINA 19.07.1944,0.0,Pazienza,Pazienza,4460,1944-07-19,1944-07-19,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,INDEFINITA,9.0,Toscana,43.5079717,11.7235355
3385,PERNINA TERRANUOVA BRACCIOLINI 23.07.1944,0.0,Pernina,Pernina,4477,1944-07-23,1944-07-23,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.5580718,11.5954488
3386,via Cappuccini Vicenza 28-04-1945,0.0,via Cappuccini,via Cappuccini,3228,1945-04-28,1945-04-28,7,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.5518811,11.5318595
3387,Carré 07-04-1945,0.0,Carré,Carré,3137,1945-04-07,1945-04-07,5,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,5.0,Veneto,45.7279061,11.4446216
3388,"VERONA, 17.07.1944",,Verona,Verona,3106,1944-07-17,1944-07-17,1,1.0,,,1.0,,,,,,,,,,Fascista,fucilazione,5.0,Veneto,45.4383842,10.9916215
3389,"VERONA, 23.08.1944",,Verona,Verona,3106,1944-08-23,1944-08-23,1,1.0,,,1.0,,,,,,,,,,Fascista,fucilazione,5.0,Veneto,45.4383842,10.9916215
3390,"VERONA, 12.02.1944",0.0,Verona,Verona,3106,1944-02-12,1944-02-12,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,5.0,Veneto,45.4383842,10.9916215
3391,"VERONA, 06.10.1944",,Verona,Verona,3106,1944-09-30,1944-10-06,1,1.0,,,1.0,,,,,,,,,,Fascista,tortura a morte,5.0,Veneto,45.4383842,10.9916215
3392,"VERONA, 11.02.1945",,Verona,Verona,3106,1945-02-11,1945-02-11,1,1.0,,,1.0,,,,,,,,,,Fascista,fucilazione,5.0,Veneto,45.4383842,10.9916215
3393,"Chiesanuova, 5-6.12.1944",0.0,Chiesanuova,Chiesanuova,3498,1944-12-05,1944-12-05,5,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,impiccagione,5.0,Veneto,45.4137619,11.8373941
3394,"Chiesanuova, 15.4.1945",,Chiesanuova,Chiesanuova,3498,1945-04-15,1945-04-15,3,3.0,,,3.0,,,,,,,,,,Nazifascista,fucilazione,5.0,Veneto,45.4137619,11.8373941
3395,"Chiesanuova, 20.1.1945",0.0,Chiesanuova,Chiesanuova,3498,1945-01-20,1945-01-20,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,fucilazione,5.0,Veneto,45.4137619,11.8373941
3396,PERSIGNANO TERRANUOVA BRACCIOLINI 25.07.1944,0.0,Persignano,Persignano,4477,1944-07-25,1944-07-25,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,9.0,Toscana,43.5985679,11.5720039
3397,PIAN DELLE CAPANNE PIEVE SANTO STEFANO 03-04.06.1944,0.0,Pian delle Capanne,Pian delle Capanne,4470,1944-06-03,1944-06-04,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,fucilazione,9.0,Toscana,43.667571,12.0432384
3398,PIAN DI CHIENA LATERINA 19.07.1944,0.0,Pian di Chiena,Pian di Chiena,4460,1944-07-19,1944-07-19,3,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.5079717,11.7235355
3399,caserma Cella Schio 10-09-1943,0.0,caserma Cella,caserma Cella,3213,1943-09-10,1943-09-10,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.7170517,11.3597702
3400,"Cittadella, 6-7.5.1944",0.0,Cittadella,Cittadella,3470,1944-05-06,1944-05-06,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,uccisione con armi da fuoco,5.0,Veneto,45.648826,11.7836431
3401,Schio 12-7-1944,0.0,Schio 12-7-1944,Schio 12-7-1944,3213,1944-07-12,1944-07-12,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,fucilazione,5.0,Veneto,45.6677772,11.4062997
3402,"VERONA, 22.06.1944",,Verona,Verona,3106,1944-06-22,1944-06-22,1,1.0,,,1.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.4383842,10.9916215
3403,"Cittadella, 28.4.1945",,Cittadella,Cittadella,3470,1945-04-28,1945-04-28,2,,,,,,,,,,,,,2.0,Nazista,INDEFINITA,5.0,Veneto,45.648826,11.7836431
3404,"VERONA, 29.09.1943",,Verona,Verona,3106,1943-09-29,1943-09-29,1,1.0,,,1.0,,,,,,,,,,Fascista,uccisione con armi da fuoco,5.0,Veneto,45.4383842,10.9916215
3405,Castelnovo Isola Vicentina 28-11-1944,0.0,Castelnovo,Castelnovo,3161,1944-11-28,1944-11-28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,impiccagione,5.0,Veneto,45.616912,11.4609089
3406,PIAZZA DEL LEGNAME MONTE SAN SAVINO 23-30.06.1944,0.0,Piazza del Legname,Piazza del Legname,4466,1944-06-23,1944-06-30,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,impiccagione,9.0,Toscana,43.3316098,11.7240177
3407,"Codevigo, 10.12.1944",,Codevigo,Codevigo,3471,1944-12-10,1944-12-10,2,2.0,,,2.0,,,,,,,,,,Fascista,uccisione con armi da fuoco,5.0,Veneto,45.2677396,12.1019965
3408,"SAN BORTOLO, VESTENANOVA, 05.02.1945",,San Bortolo,San Bortolo,3108,1945-02-05,1945-02-05,1,1.0,,,1.0,,,,,,,,,,Nazista,fucilazione,5.0,Veneto,45.6061645,11.1788095
3409,Cereda Cornedo Vicentino 11-5-1944,0.0,Cereda,Cereda,3147,1944-05-11,1944-05-11,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,fucilazione,5.0,Veneto,45.6124303,11.3825311
3410,"FRANZINE NUOVE, VILLA BARTOLOMEA, 25.11.1944",,Franzine Nuove,Franzine Nuove,3110,1944-11-25,1944-11-25,1,1.0,,,1.0,,,,,,,,,,Nazifascista,uccisione con armi da fuoco,5.0,Veneto,45.1587793,11.3530197
3411,VILLA BARTOLOMEA DEL 05.12.1944,,Villa Bartolomea,Villa Bartolomea,3110,1944-12-05,1944-12-05,3,3.0,,,3.0,,,,,,,,,,Nazifascista,fucilazione,5.0,Veneto,45.1587793,11.3530197
3412,Calcara Chiampo 5-6-1944,0.0,Calcara,Calcara,3142,1944-06-05,1944-06-05,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,fucilazione,5.0,Veneto,45.5457622,11.2774926
